Iter      Nev            
 289      2,060387E+001
 290      2,060387E+001
 291      2,060387E+001
 292      2,060387E+001
 293      2,060387E+001
 294      2,060387E+001
 295      2,060387E+001
 296      2,060387E+001
 297      2,060387E+001
 298      2,060387E+001
 299      2,060387E+001
 300      2,060387E+001
 301      2,060387E+001
 302      2,060387E+001
 303      2,060387E+001
 304      2,060387E+001
 305      2,060387E+001
 306      2,060387E+001
 307      2,060387E+001
 308      2,060387E+001
 309      2,060387E+001
 310      2,060387E+001
 311      2,060387E+001
 312      2,060387E+001
 313      2,060387E+001
 314      2,060387E+001
 315      2,060387E+001
 316      2,060387E+001
 317      2,060387E+001
 318      2,060387E+001
 319      2,060387E+001
 320      2,060387E+001
 321      2,060387E+001
 322      2,060387E+001
 323      2,060387E+001
 324      2,060387E+001
 325      2,060387E+001
 326      2,060387E+001
 327      2,060387E+001
 328      2,060387E+001
 329      2,060387E+001
 330      2,060387E+001
 331      2,060387E+001
 332      2,060387E+001
 333      2,060387E+001
 334      2,060387E+001
 335      2,060387E+001
 336      2,060387E+001
 337      2,060387E+001
 338      2,060387E+001
 339      2,060387E+001
 340      2,060387E+001
 341      2,060387E+001
 342      2,060387E+001
 343      2,060387E+001
 344      2,060387E+001
 345      2,060387E+001
 346      2,060387E+001
 347      2,060387E+001
 348      2,060387E+001
 349      2,060387E+001
 350      2,060387E+001
 351      2,060387E+001
 352      2,060387E+001
 353      2,060387E+001
 354      2,060387E+001
 355      2,060387E+001
 356      2,060387E+001
 357      2,060387E+001
 358      2,060387E+001
 359      2,060387E+001
 360      2,060387E+001
 361      2,060387E+001
 362      2,060387E+001
 363      2,060387E+001
 364      2,060387E+001
 365      2,060387E+001
 366      2,060387E+001
 367      2,060387E+001
 368      2,060387E+001
 369      2,060387E+001
 370      2,060387E+001
 371      2,060387E+001
 372      2,060387E+001
 373      2,060387E+001
 374      2,060387E+001
 375      2,060387E+001
 376      2,060387E+001
 377      2,060387E+001
 378      2,060387E+001
 379      2,060387E+001
 380      2,060387E+001
 381      2,060387E+001
 382      2,060387E+001
 383      2,060387E+001
 384      2,060387E+001
 385      2,060387E+001
 386      2,060387E+001
 387      2,060387E+001
 388      2,060387E+001
 389      2,060387E+001
 390      2,060387E+001
 391      2,060387E+001
 392      2,060387E+001
 393      2,060387E+001
 394      2,060387E+001
 395      2,060387E+001
 396      2,060387E+001
 397      2,060387E+001
 398      2,060387E+001
 399      2,060387E+001
 400      2,060387E+001
 401      2,060387E+001
 402      2,060387E+001
 403      2,060387E+001
 404      2,060387E+001
 405      2,060387E+001
 406      2,060387E+001
 407      2,060387E+001
 408      2,060387E+001
 409      2,060387E+001
 410      2,060387E+001
 411      2,060387E+001
 412      2,060387E+001
 413      2,060387E+001
 414      2,060387E+001
 415      2,060387E+001
 416      2,060387E+001
 417      2,060387E+001
 418      2,060387E+001
 419      2,060387E+001
 420      2,060387E+001
 421      2,060387E+001
 422      2,060387E+001
 423      2,060387E+001
 424      2,060387E+001
 425      2,060387E+001
 426      2,060387E+001
 427      2,060387E+001
 428      2,060387E+001
 429      2,060387E+001
 430      2,060387E+001
 431      2,060387E+001
 432      2,060387E+001
 433      2,060387E+001
 434      2,060387E+001
 435      2,060387E+001
 436      2,060387E+001
 437      2,060387E+001
 438      2,060387E+001
 439      2,060387E+001
 440      2,060387E+001
 441      2,060387E+001
 442      2,060387E+001
 443      2,060387E+001
 444      2,060387E+001
 445      2,060387E+001
 446      2,060387E+001
 447      2,060387E+001
 448      2,060387E+001
 449      2,060387E+001
 450      2,060387E+001
 451      2,060387E+001
 452      2,060387E+001
 453      2,060387E+001
 454      2,060387E+001
 455      2,060387E+001
 456      2,060387E+001
 457      2,060387E+001
 458      2,060387E+001
 459      2,060387E+001
 460      2,060387E+001
 461      2,060387E+001
 462      2,060387E+001
 463      2,060387E+001
 464      2,060387E+001
 465      2,060387E+001
 466      2,060387E+001
 467      2,060387E+001
 468      2,060387E+001
 469      2,060387E+001
 470      2,060387E+001
 471      2,060387E+001
 472      2,060387E+001
 473      2,060387E+001
 474      2,060387E+001
 475      2,060387E+001
 476      2,060387E+001
 477      2,060387E+001
 478      2,060387E+001
 479      2,060387E+001
 480      2,060387E+001
 481      2,060387E+001
 482      2,060387E+001
 483      2,060387E+001
 484      2,060387E+001
 485      2,060387E+001
 486      2,060387E+001
 487      2,060387E+001
 488      2,060387E+001
 489      2,060387E+001
 490      2,060387E+001
 491      2,060387E+001
 492      2,060387E+001
 493      2,060387E+001
 494      2,060387E+001
 495      2,060387E+001
 496      2,060387E+001
 497      2,060387E+001
 498      2,060387E+001
 499      2,060387E+001
 500      2,060387E+001
 501      2,060387E+001
 502      2,060387E+001
 503      2,060387E+001
 504      2,060387E+001
 505      2,060387E+001
 506      2,060387E+001
 507      2,060387E+001
 508      2,060387E+001
 509      2,060387E+001
 510      2,060387E+001
 511      2,060387E+001
 512      2,060387E+001
 513      2,060387E+001
 514      2,060387E+001
 515      2,060387E+001
 516      2,060387E+001
 517      2,060387E+001
 518      2,060387E+001
 519      2,060387E+001
 520      2,060387E+001
 521      2,060387E+001
 522      2,060387E+001
 523      2,060387E+001
 524      2,060387E+001
 525      2,060387E+001
 526      2,060387E+001
 527      2,060387E+001
 528      2,060387E+001
 529      2,060387E+001
 530      2,060387E+001
 531      2,060387E+001
 532      2,060387E+001
 533      2,060387E+001
 534      2,060387E+001
 535      2,060387E+001
 536      2,060387E+001
 537      2,060387E+001
 538      2,060387E+001
 539      2,060387E+001
 540      2,060387E+001
 541      2,060387E+001
 542      2,060387E+001
 543      2,060387E+001
 544      2,060387E+001
 545      2,060387E+001
 546      2,060387E+001
 547      2,060387E+001
 548      2,060387E+001
 549      2,060387E+001
 550      2,060387E+001
 551      2,060387E+001
 552      2,060387E+001
 553      2,060387E+001
 554      2,060387E+001
 555      2,060387E+001
 556      2,060387E+001
 557      2,060387E+001
 558      2,060387E+001
 559      2,060387E+001
 560      2,060387E+001
 561      2,060387E+001
 562      2,060387E+001
 563      2,060387E+001
 564      2,060387E+001
 565      2,060387E+001
 566      2,060387E+001
 567      2,060387E+001
 568      2,060387E+001
 569      2,060387E+001
 570      2,060387E+001
 571      2,060387E+001
 572      2,060387E+001
 573      2,060387E+001
 574      2,060387E+001
 575      2,060387E+001
 576      2,060387E+001
 577      2,060387E+001
 578      2,060387E+001
 579      2,060387E+001
 580      2,060387E+001
 581      2,060387E+001
 582      2,060387E+001
 583      2,060387E+001
 584      2,060387E+001
 585      2,060387E+001
 586      2,060387E+001
 587      2,060387E+001
 588      2,060387E+001
 589      2,060387E+001
 590      2,060387E+001
 591      2,060387E+001
 592      2,060387E+001
 593      2,060387E+001
 594      2,060387E+001
 595      2,060387E+001
 596      2,060387E+001
 597      2,060387E+001
 598      2,060387E+001
 599      2,060387E+001
 600      2,060387E+001
 601      2,060387E+001
 602      2,060387E+001
 603      2,060387E+001
 604      2,060387E+001
 605      2,060387E+001
 606      2,060387E+001
 607      2,060387E+001
 608      2,060387E+001
 609      2,060387E+001
 610      2,060387E+001
 611      2,060387E+001
 612      2,060387E+001
 613      2,060387E+001
 614      2,060387E+001
 615      2,060387E+001
 616      2,060387E+001
 617      2,060387E+001
 618      2,060387E+001
 619      2,060387E+001
 620      2,060387E+001
 621      2,060387E+001
 622      2,060387E+001
 623      2,060387E+001
 624      2,060387E+001
 625      2,060387E+001
 626      2,060387E+001
 627      2,060387E+001
 628      2,060387E+001
 629      2,060387E+001
 630      2,060387E+001
 631      2,060387E+001
 632      2,060387E+001
 633      2,060387E+001
 634      2,060387E+001
 635      2,060387E+001
 636      2,060387E+001
 637      2,060387E+001
 638      2,060387E+001
 639      2,060387E+001
 640      2,060387E+001
 641      2,060387E+001
 642      2,060387E+001
 643      2,060387E+001
 644      2,060387E+001
 645      2,060387E+001
 646      2,060387E+001
 647      2,060387E+001
 648      2,060387E+001
 649      2,060387E+001
 650      2,060387E+001
 651      2,060387E+001
 652      2,060387E+001
 653      2,060387E+001
 654      2,060387E+001
 655      2,060387E+001
 656      2,060387E+001
 657      2,060387E+001
 658      2,060387E+001
 659      2,060387E+001
 660      2,060387E+001
 661      2,060387E+001
 662      2,060387E+001
 663      2,060387E+001
 664      2,060387E+001
 665      2,060387E+001
 666      2,060387E+001
 667      2,060387E+001
 668      2,060387E+001
 669      2,060387E+001
 670      2,060387E+001
 671      2,060387E+001
 672      2,060387E+001
 673      2,060387E+001
 674      2,060387E+001
 675      2,060387E+001
 676      2,060387E+001
 677      2,060387E+001
 678      2,060387E+001
 679      2,060387E+001
 680      2,060387E+001
 681      2,060387E+001
 682      2,060387E+001
 683      2,060387E+001
 684      2,060387E+001
 685      2,060387E+001
 686      2,060387E+001
 687      2,060387E+001
 688      2,060387E+001
 689      2,060387E+001
 690      2,060387E+001
 691      2,060387E+001
 692      2,060387E+001
 693      2,060387E+001
 694      2,060387E+001
 695      2,060387E+001
 696      2,060387E+001
 697      2,060387E+001
 698      2,060387E+001
 699      2,060387E+001
 700      2,060387E+001
 701      2,060387E+001
 702      2,060387E+001
 703      2,060387E+001
 704      2,060387E+001
 705      2,060387E+001
 706      2,060387E+001
 707      2,060387E+001
 708      2,060387E+001
 709      2,060387E+001
 710      2,060387E+001
 711      2,060387E+001
 712      2,060387E+001
 713      2,060387E+001
 714      2,060387E+001
 715      2,060387E+001
 716      2,060387E+001
 717      2,060387E+001
 718      2,060387E+001
 719      2,060387E+001
 720      2,060387E+001
 721      2,060387E+001
 722      2,060387E+001
 723      2,060387E+001
 724      2,060387E+001
 725      2,060387E+001
 726      2,060387E+001
 727      2,060387E+001
 728      2,060387E+001
 729      2,060387E+001
 730      2,060387E+001
 731      2,060387E+001
 732      2,060387E+001
 733      2,060387E+001
 734      2,060387E+001
 735      2,060387E+001
 736      2,060387E+001
 737      2,060387E+001
 738      2,060387E+001
 739      2,060387E+001
 740      2,060387E+001
 741      2,060387E+001
 742      2,060387E+001
 743      2,060387E+001
 744      2,060387E+001
 745      2,060387E+001
 746      2,060387E+001
 747      2,060387E+001
 748      2,060387E+001
 749      2,060387E+001
 750      2,060387E+001
 751      2,060387E+001
 752      2,060387E+001
 753      2,060387E+001
 754      2,060387E+001
 755      2,060387E+001
 756      2,060387E+001
 757      2,060387E+001
 758      2,060387E+001
 759      2,060387E+001
 760      2,060387E+001
 761      2,060387E+001
 762      2,060387E+001
 763      2,060387E+001
 764      2,060387E+001
 765      2,060387E+001
 766      2,060387E+001
 767      2,060387E+001
 768      2,060387E+001
 769      2,060387E+001
 770      2,060387E+001
 771      2,060387E+001
 772      2,060387E+001
 773      2,060387E+001
 774      2,060387E+001
 775      2,060387E+001
 776      2,060387E+001
 777      2,060387E+001
 778      2,060387E+001
 779      2,060387E+001
 780      2,060387E+001
 781      2,060387E+001
 782      2,060387E+001
 783      2,060387E+001
 784      2,060387E+001
 785      2,060387E+001
 786      2,060387E+001
 787      2,060387E+001
 788      2,060387E+001
 789      2,060387E+001
 790      2,060387E+001
 791      2,060387E+001
 792      2,060387E+001
 793      2,060387E+001
 794      2,060387E+001
 795      2,060387E+001
 796      2,060387E+001
 797      2,060387E+001
 798      2,060387E+001
 799      2,060387E+001
 800      2,060387E+001
 801      2,060387E+001
 802      2,060387E+001
 803      2,060387E+001
 804      2,060387E+001
 805      2,060387E+001
 806      2,060387E+001
 807      2,060387E+001
 808      2,060387E+001
 809      2,060387E+001
 810      2,060387E+001
 811      2,060387E+001
 812      2,060387E+001
 813      2,060387E+001
 814      2,060387E+001
 815      2,060387E+001
 816      2,060387E+001
 817      2,060387E+001
 818      2,060387E+001
 819      2,060387E+001
 820      2,060387E+001
 821      2,060387E+001
 822      2,060387E+001
 823      2,060387E+001
 824      2,060387E+001
 825      2,060387E+001
 826      2,060387E+001
 827      2,060387E+001
 828      2,060387E+001
 829      2,060387E+001
 830      2,060387E+001
 831      2,060387E+001
 832      2,060387E+001
 833      2,060387E+001
 834      2,060387E+001
 835      2,060387E+001
 836      2,060387E+001
 837      2,060387E+001
 838      2,060387E+001
 839      2,060387E+001
 840      2,060387E+001
 841      2,060387E+001
 842      2,060387E+001
 843      2,060387E+001
 844      2,060387E+001
 845      2,060387E+001
 846      2,060387E+001
 847      2,060387E+001
 848      2,060387E+001
 849      2,060387E+001
 850      2,060387E+001
 851      2,060387E+001
 852      2,060387E+001
 853      2,060387E+001
 854      2,060387E+001
 855      2,060387E+001
 856      2,060387E+001
 857      2,060387E+001
 858      2,060387E+001
 859      2,060387E+001
 860      2,060387E+001
 861      2,060387E+001
 862      2,060387E+001
 863      2,060387E+001
 864      2,060387E+001
 865      2,060387E+001
 866      2,060387E+001
 867      2,060387E+001
 868      2,060387E+001
 869      2,060387E+001
 870      2,060387E+001
 871      2,060387E+001
 872      2,060387E+001
 873      2,060387E+001
 874      2,060387E+001
 875      2,060387E+001
 876      2,060387E+001
 877      2,060387E+001
 878      2,060387E+001
 879      2,060387E+001
 880      2,060387E+001
 881      2,060387E+001
 882      2,060387E+001
 883      2,060387E+001
 884      2,060387E+001
 885      2,060387E+001
 886      2,060387E+001
 887      2,060387E+001
 888      2,060387E+001
 889      2,060387E+001
 890      2,060387E+001
 891      2,060387E+001
 892      2,060387E+001
 893      2,060387E+001
 894      2,060387E+001
 895      2,060387E+001
 896      2,060387E+001
 897      2,060387E+001
 898      2,060387E+001
 899      2,060387E+001
 900      2,060387E+001
 901      2,060387E+001
 902      2,060387E+001
 903      2,060387E+001
 904      2,060387E+001
 905      2,060387E+001
 906      2,060387E+001
 907      2,060387E+001
 908      2,060387E+001
 909      2,060387E+001
 910      2,060387E+001
 911      2,060387E+001
 912      2,060387E+001
 913      2,060387E+001
 914      2,060387E+001
 915      2,060387E+001
 916      2,060387E+001
 917      2,060387E+001
 918      2,060387E+001
 919      2,060387E+001
 920      2,060387E+001
 921      2,060387E+001
 922      2,060387E+001
 923      2,060387E+001
 924      2,060387E+001
 925      2,060387E+001
 926      2,060387E+001
 927      2,060387E+001
 928      2,060387E+001
 929      2,060387E+001
 930      2,060387E+001
 931      2,060387E+001
 932      2,060387E+001
 933      2,060387E+001
 934      2,060387E+001
 935      2,060387E+001
 936      2,060387E+001
 937      2,060387E+001
 938      2,060387E+001
 939      2,060387E+001
 940      2,060387E+001
 941      2,060387E+001
 942      2,060387E+001
 943      2,060387E+001
 944      2,060387E+001
 945      2,060387E+001
 946      2,060387E+001
 947      2,060387E+001
 948      2,060387E+001
 949      2,060387E+001
 950      2,060387E+001
 951      2,060387E+001
 952      2,060387E+001
 953      2,060387E+001
 954      2,060387E+001
 955      2,060387E+001
 956      2,060387E+001
 957      2,060387E+001
 958      2,060387E+001
 959      2,060387E+001
 960      2,060387E+001
 961      2,060387E+001
 962      2,060387E+001
 963      2,060387E+001
 964      2,060387E+001
 965      2,060387E+001
 966      2,060387E+001
 967      2,060387E+001
 968      2,060387E+001
 969      2,060387E+001
 970      2,060387E+001
 971      2,060387E+001
 972      2,060387E+001
 973      2,060387E+001
 974      2,060387E+001
 975      2,060387E+001
 976      2,060387E+001
 977      2,060387E+001
 978      2,060387E+001
 979      2,060387E+001
 980      2,060387E+001
 981      2,060387E+001
 982      2,060387E+001
 983      2,060387E+001
 984      2,060387E+001
 985      2,060387E+001
 986      2,060387E+001
 987      2,060387E+001
 988      2,060387E+001
 989      2,060387E+001
 990      2,060387E+001
 991      2,060387E+001
 992      2,060387E+001
 993      2,060387E+001
 994      2,060387E+001
 995      2,060387E+001
 996      2,060387E+001
 997      2,060387E+001
 998      2,060387E+001
 999      2,060387E+001
1000      2,060387E+001
1001      2,060387E+001
1002      2,060387E+001
1003      2,060387E+001
1004      2,060387E+001
1005      2,060387E+001
1006      2,060387E+001
1007      2,060387E+001
1008      2,060387E+001
1009      2,060387E+001
1010      2,060387E+001
1011      2,060387E+001
1012      2,060387E+001
1013      2,060387E+001
1014      2,060387E+001
1015      2,060387E+001
1016      2,060387E+001
1017      2,060387E+001
1018      2,060387E+001
1019      2,060387E+001
1020      2,060387E+001
1021      2,060387E+001
1022      2,060387E+001
1023      2,060387E+001
1024      2,060387E+001
1025      2,060387E+001
1026      2,060387E+001
1027      2,060387E+001
1028      2,060387E+001
1029      2,060387E+001
1030      2,060387E+001
1031      2,060387E+001
1032      2,060387E+001
1033      2,060387E+001
1034      2,060387E+001
1035      2,060387E+001
1036      2,060387E+001
1037      2,060387E+001
1038      2,060387E+001
1039      2,060387E+001
1040      2,060387E+001
1041      2,060387E+001
1042      2,060387E+001
1043      2,060387E+001
1044      2,060387E+001
1045      2,060387E+001
1046      2,060387E+001
1047      2,060387E+001
1048      2,060387E+001
1049      2,060387E+001
1050      2,060387E+001
1051      2,060387E+001
1052      2,060387E+001
1053      2,060387E+001
1054      2,060387E+001
1055      2,060387E+001
1056      2,060387E+001
1057      2,060387E+001
1058      2,060387E+001
1059      2,060387E+001
1060      2,060387E+001
1061      2,060387E+001
1062      2,060387E+001
1063      2,060387E+001
1064      2,060387E+001
1065      2,060387E+001
1066      2,060387E+001
1067      2,060387E+001
1068      2,060387E+001
1069      2,060387E+001
1070      2,060387E+001
1071      2,060387E+001
1072      2,060387E+001
1073      2,060387E+001
1074      2,060387E+001
1075      2,060387E+001
1076      2,060387E+001
1077      2,060387E+001
1078      2,060387E+001
1079      2,060387E+001
1080      2,060387E+001
1081      2,060387E+001
1082      2,060387E+001
1083      2,060387E+001
1084      2,060387E+001
1085      2,060387E+001
1086      2,060387E+001
1087      2,060387E+001
1088      2,060387E+001
1089      2,060387E+001
1090      2,060387E+001
1091      2,060387E+001
1092      2,060387E+001
1093      2,060387E+001
1094      2,060387E+001
1095      2,060387E+001
1096      2,060387E+001
1097      2,060387E+001
1098      2,060387E+001
1099      2,060387E+001
1100      2,060387E+001
1101      2,060387E+001
1102      2,060387E+001
1103      2,060387E+001
1104      2,060387E+001
1105      2,060387E+001
1106      2,060387E+001
1107      2,060387E+001
1108      2,060387E+001
1109      2,060387E+001
1110      2,060387E+001
1111      2,060387E+001
1112      2,060387E+001
1113      2,060387E+001
1114      2,060387E+001
1115      2,060387E+001
1116      2,060387E+001
1117      2,060387E+001
1118      2,060387E+001
1119      2,060387E+001
1120      2,060387E+001
1121      2,060387E+001
1122      2,060387E+001
1123      2,060387E+001
1124      2,060387E+001
1125      2,060387E+001
1126      2,060387E+001
1127      2,060387E+001
1128      2,060387E+001
1129      2,060387E+001
1130      2,060387E+001
1131      2,060387E+001
1132      2,060387E+001
1133      2,060387E+001
1134      2,060387E+001
1135      2,060387E+001
1136      2,060387E+001
1137      2,060387E+001
1138      2,060387E+001
1139      2,060387E+001
1140      2,060387E+001
1141      2,060387E+001
1142      2,060387E+001
1143      2,060387E+001
1144      2,060387E+001
1145      2,060387E+001
1146      2,060387E+001
1147      2,060387E+001
1148      2,060387E+001
1149      2,060387E+001
1150      2,060387E+001
1151      2,060387E+001
1152      2,060387E+001
1153      2,060387E+001
1154      2,060387E+001
1155      2,060387E+001
1156      2,060387E+001
1157      2,060387E+001
1158      2,060387E+001
1159      2,060387E+001
1160      2,060387E+001
1161      2,060387E+001
1162      2,060387E+001
1163      2,060387E+001
1164      2,060387E+001
1165      2,060387E+001
1166      2,060387E+001
1167      2,060387E+001
1168      2,060387E+001
1169      2,060387E+001
1170      2,060387E+001
1171      2,060387E+001
1172      2,060387E+001
1173      2,060387E+001
1174      2,060387E+001
1175      2,060387E+001
1176      2,060387E+001
1177      2,060387E+001
1178      2,060387E+001
1179      2,060387E+001
1180      2,060387E+001
1181      2,060387E+001
1182      2,060387E+001
1183      2,060387E+001
1184      2,060387E+001
1185      2,060387E+001
1186      2,060387E+001
1187      2,060387E+001
1188      2,060387E+001
1189      2,060387E+001
1190      2,060387E+001
1191      2,060387E+001
1192      2,060387E+001
1193      2,060387E+001
1194      2,060387E+001
1195      2,060387E+001
1196      2,060387E+001
1197      2,060387E+001
1198      2,060387E+001
1199      2,060387E+001
1200      2,060387E+001
1201      2,060387E+001
1202      2,060387E+001
1203      2,060387E+001
1204      2,060387E+001
1205      2,060387E+001
1206      2,060387E+001
1207      2,060387E+001
1208      2,060387E+001
1209      2,060387E+001
1210      2,060387E+001
1211      2,060387E+001
1212      2,060387E+001
1213      2,060387E+001
1214      2,060387E+001
1215      2,060387E+001
1216      2,060387E+001
1217      2,060387E+001
1218      2,060387E+001
1219      2,060387E+001
1220      2,060387E+001
1221      2,060387E+001
1222      2,060387E+001
1223      2,060387E+001
1224      2,060387E+001
1225      2,060387E+001
1226      2,060387E+001
1227      2,060387E+001
1228      2,060387E+001
1229      2,060387E+001
1230      2,060387E+001
1231      2,060387E+001
1232      2,060387E+001
1233      2,060387E+001
1234      2,060387E+001
1235      2,060387E+001
1236      2,060387E+001
1237      2,060387E+001
1238      2,060387E+001
1239      2,060387E+001
1240      2,060387E+001
1241      2,060387E+001
1242      2,060387E+001
1243      2,060387E+001
1244      2,060387E+001
1245      2,060387E+001
1246      2,060387E+001
1247      2,060387E+001
1248      2,060387E+001
1249      2,060387E+001
1250      2,060387E+001
1251      2,060387E+001
1252      2,060387E+001
1253      2,060387E+001
1254      2,060387E+001
1255      2,060387E+001
1256      2,060387E+001
1257      2,060387E+001
1258      2,060387E+001
1259      2,060387E+001
1260      2,060387E+001
1261      2,060387E+001
1262      2,060387E+001
1263      2,060387E+001
1264      2,060387E+001
1265      2,060387E+001
1266      2,060387E+001
1267      2,060387E+001
1268      2,060387E+001
1269      2,060387E+001
1270      2,060387E+001
1271      2,060387E+001
